ID,Speaker
196-122150-0030_5561-39621-0003.wav,the strong men at the head of family parties the lean old men pressing forward without hope of return young boys with fearless eyes glancing curiously shy little girls with tumbled long hair
196-122150-0031_587-54108-0025.wav,the timid women muffled up and clasping to their breasts wrapped in loose ends of soiled head cloths their sleeping babies the unconscious pilgrims of an exacting belief
196-122150-0032_6272-70171-0019.wav,said the german skipper to his new chief mate an arab the leader of that pious voyage came last he walked slowly aboard handsome and grave in his white gown and large turban a string of servants followed loaded with his luggage
196-122150-0035_1263-139804-0029.wav,enveloped in a fulgor of sunshine that killed all thought oppressed the heart withered all impulses of strength and energy and under the sinister splendour of that sky the sea blue and profound remained still without a stir
196-122150-0036_248-130652-0002.wav,without a ripple without a wrinkle viscous stagnant dead the patna with a slight hiss passed over that plain luminous and smooth unrolled a black ribbon of smoke across the sky
196-122150-0039_1578-6379-0015.wav,such were the days still hot heavy disappearing one by one into the past as if falling into an abyss for ever open in the wake of the ship and the ship lonely under a wisp of smoke
196-122152-0001_412-126975-0061.wav,and the official inquiry was being held in the police court of an eastern port he stood elevated in the witness box with burning cheeks in a cool lofty room
196-122152-0002_1867-148436-0033.wav,the big framework of punkahs moved gently to and fro high above his head and from below many eyes were looking at him out of dark faces out of white faces out of red faces out of faces attentive spellbound
196-122152-0005_103-1241-0042.wav,outside the court the sun blazed within was the wind of great punkahs that made you shiver the shame that made you burn the attentive eyes whose glance stabbed the face of the presiding magistrate
196-122152-0008_7511-102420-0011.wav,looking at jim with thoughtful blue eyes the other a heavy scornful man thrown back in his seat his left arm extended full length drummed delicately with his finger tips on a blotting pad in the middle the magistrate
196-122152-0012_201-127786-0027.wav,told me he thought his left arm was broken he had slipped on the top step when getting down while i was forward he exclaimed my god that rotten bulkhead'll give way in a minute
196-122152-0015_6437-66172-0037.wav,which was on the port side he moaned as he ran he spoke slowly he remembered swiftly and with extreme vividness he could have reproduced like an echo the moaning of the engineer for the better information of these men
196-122152-0018_669-129061-0062.wav,perdition that dwelt within like a malevolent soul in a detestable body he was anxious to make this clear this had not been a common affair everything in it had been of the utmost importance
196-122152-0020_911-128684-0088.wav,he seemed calm enough only he stumbled several times and once as i stood speaking to him he walked right into me as though he had been stone blind he made no definite answer to what i had to tell
196-122152-0024_8419-293469-0021.wav,and in drill suits that seemed to fit them as close as their skins and holding their round pith hats on their knees while gliding along the walls the court peons buttoned tight in long white coats flitted rapidly to and fro
196-122152-0025_6836-61804-0000.wav,rested upon a white man who sat apart from the others with his face worn and clouded but with quiet eyes that glanced straight interested and clear jim answered another question and was tempted to cry out
196-122152-0027_5778-12761-0035.wav,it was an act of intelligent volition jim between two questions forgot himself so far as to find leisure for a thought this fellow ran the thought looks at me as though he could see somebody or something past my shoulder
196-122152-0028_7226-86965-0047.wav,he had come across that man before in the street perhaps he was positive he had never spoken to him for days for many days he had spoken to no one but had held silent incoherent and endless converse with himself
196-122152-0029_7178-34644-0002.wav,like a prisoner alone in his cell or like a wayfarer lost in a wilderness at present he was answering questions that did not matter though they had a purpose but he doubted whether he would ever again speak out as long as he lived
196-122152-0032_3242-67153-0031.wav,harboured a silent listener now and then a small red glow would move abruptly and expanding light up the fingers of a languid hand part of a face in profound repose or flash a crimson gleam into a pair of pensive eyes
196-122152-0033_3242-67168-0034.wav,overshadowed by a fragment of an unruffled forehead and with the very first word uttered marlow's body extended at rest in the seat would become very still as though his spirit had winged its way back into the lapse of time
196-122159-0001_2092-145706-0029.wav,and yet a mysterious light seemed to show me his boyish head as if in that moment the youth within him had for a moment glowed and expired you are an awful good sort to listen
196-122159-0002_4680-16042-0004.wav,like this he said it does me good you don't know what it is to me you don't words seemed to fail him it was a distinct glimpse he was a youngster of the sort you like to see about you
196-122159-0003_3879-174923-0039.wav,of the sort you like to imagine yourself to have been of the sort whose appearance claims the fellowship of these illusions you had thought gone out extinct cold and which as if rekindled at the approach of another flame
196-122159-0004_1502-122615-0022.wav,you don't know what it is for a fellow in my position to be believed make a clean breast of it to an elder man it is so difficult so awfully unfair so hard to understand
196-122159-0006_3168-173564-0040.wav,surely in no other craft as in that of the sea do the hearts of those already launched to sink or swim go out so much to the youth on the brink looking with shining eyes upon that
196-122159-0007_3723-171631-0008.wav,glitter of the vast surface which is only a reflection of his own glances full of fire there is such magnificent vagueness in the expectations that had driven each of us to sea such a glorious indefiniteness
196-122159-0013_3723-171631-0012.wav,and his voice spoke i was so lost you know it was the sort of thing one does not expect to happen to one it was not like a fight for instance
196-122159-0014_6454-93938-0013.wav,he appeared changed as if he had suddenly matured one couldn't be sure he muttered ah you were not sure i said
196-122159-0015_405-130894-0018.wav,and was placated by the sound of a faint sigh that passed between us like the flight of a bird in the night well i wasn't he said courageously it was something like that wretched story they made up it was not a lie
196-122159-0017_8226-274369-0054.wav,how much more did you want i asked but i think i spoke so low that he did not catch what i said he had advanced his argument as though life had been a network of
196-122159-0019_4340-15220-0006.wav,i interjected i would have meant to be he retorted and that's more than i meant when i he shivered as if about to swallow some nauseous drug jumped
196-122159-0020_7059-88364-0024.wav,he pronounced with a convulsive effort whose stress as if propagated by the waves of the air made my body stir a little in the chair he fixed me with lowering eyes don't you believe me he cried i swear
196-122159-0022_4088-158077-0032.wav,now you understand why i didn't after all didn't go out in that way i wasn't going to be frightened at what i had done and anyhow if i had stuck to the ship i would have done my best to be saved
196-122159-0024_7312-92432-0013.wav,a hair's breadth he muttered not the breadth of a hair between this and that and at the time it is difficult to see a hair at midnight i put in
196-122159-0025_4160-11550-0038.wav,a little viciously i fear don't you see what i mean by the solidarity of the craft i was aggrieved against him as though he had cheated me
196-122159-0031_163-122947-0001.wav,but i knew the truth and i would live it down alone with myself i wasn't going to give in to such a beastly unfair thing what did it prove after all i was confoundedly cut up sick of life
198-209-0000_6147-34605-0028.wav,missus allen said catherine the next morning will there be any harm in my calling on miss tilney today i shall not be easy till i have explained everything go by all means my dear only put on a white gown miss tilney always wears white
198-209-0003_302-123504-0000.wav,tripping lightly through the church yard and resolutely turning away her eyes that she might not be obliged to see her beloved isabella and her dear family who she had reason to believe were in a shop hard by she reached the house without any impediment looked at the number
198-209-0005_4406-16882-0065.wav,and as she retired down the street could not withhold one glance at the drawing room windows in expectation of seeing her there
198-209-0008_3440-171009-0076.wav,to what a degree of unforgivingness it might with propriety lead nor to what rigours of rudeness in return it might justly make her amenable dejected and humbled she had even some thoughts of not going with the others to the theatre that night
198-209-0009_6147-34606-0017.wav,for she soon recollected in the first place that she was without any excuse for staying at home and in the second
198-209-0011_6181-216552-0039.wav,on the beginning of the fifth however the sudden view of mister henry tilney and his father joining a party in the opposite box recalled her to anxiety and distress the stage could no longer excite genuine merriment no longer keep her whole attention
198-209-0012_8629-261140-0042.wav,every other look upon an average was directed towards the opposite box and for the space of two entire scenes did she thus watch henry tilney without being once able to catch his eye no longer could he be suspected of indifference for a play
198-209-0021_1363-139304-0000.wav,but indeed i did not wish you a pleasant walk i never thought of such a thing but i begged mister thorpe so earnestly to stop i called out to him as soon as ever i saw you now missus allen did not oh you were not there but indeed i did and if mister thorpe would only have stopped
198-209-0023_248-130697-0010.wav,and dependence on catherine's honour oh do not say miss tilney was not angry cried catherine because i know she was for she would not see me this morning when i called i saw her walk out of the house the next minute after my leaving it i was hurt but i was not affronted
198-209-0024_2514-149482-0051.wav,perhaps you did not know i had been there i was not within at the time but i heard of it from eleanor and she has been wishing ever since to see you to explain the reason of such incivility but perhaps i can do it as well it was nothing more than that my father
198-209-0027_6415-111615-0015.wav,why were you less generous than your sister if she felt such confidence in my good intentions and could suppose it to be only a mistake why should you be so ready to take offence me i take offence
198-209-0028_7302-86814-0005.wav,nay i am sure by your look when you came into the box you were angry i angry i could have no right well nobody would have thought you had no right who saw your face he replied by asking her to make room for him and talking of the play he remained with them some time
198-209-0035_3699-175950-0024.wav,in a consequential manner whether she had seen him talking with general tilney he is a fine old fellow upon my soul stout active looks as young as his son i have a great regard for him i assure you
198-209-0036_1081-125237-0100.wav,know him there are few people much about town that i do not know i have met him forever at the bedford and i knew his face again today the moment he came into the billiard room one of the best players we have by the by and we had a little touch together though i was almost afraid of him at first
198-209-0037_8838-298545-0029.wav,the odds were five to four against me and if i had not made one of the cleanest strokes that perhaps ever was made in this world i took his ball exactly but i could not make you understand it without a table however i did beat him a very fine fellow as rich as a jew
198-209-0038_3857-182317-0007.wav,lowering his voice well done general said i i am quite of your mind
198-126831-0000_83-11691-0007.wav,friday was a comfortable day in the household of king everybody was in good humour the story girl sparkled through several tales that ranged from the afrites and jinns of eastern myth through the piping days of chivalry down to the homely anecdotes of carlisle workaday folks
198-126831-0002_5789-57158-0031.wav,with a highwayman on a moonlit heath and buskirk's girl who joined the sons and daughters of temperance just to see what was into it and in each impersonation she was so thoroughly the thing impersonated
198-126831-0004_1455-134435-0067.wav,chancing accidentally i vow to overhear certain of these secrets i learned that sara ray had named an apple for johnny price and cecily true's you live there was eight seeds in it and you know eight means they both love
198-126831-0006_669-129061-0076.wav,cecily how old must we be before we can have a real beau but sara always denied it so i am inclined to believe felix simply made it up himself paddy distinguished himself by catching a rat
198-126831-0008_2416-152139-0053.wav,very few cats have and most of them have such an inordinate appetite for flattery that they will swallow any amount of it and thrive thereon paddy had a finer taste the story girl and i were the only ones who could pay him compliments to his liking
198-126831-0011_6563-285357-0040.wav,felicity tried and had the most gratifying luck with a new and complicated cake recipe a gorgeous compound
198-126831-0013_1098-133695-0002.wav,the poor man meant it as a compliment but felicity who knew uncle blair was an artist and had a poor opinion of such fry looked indignant and retorted indeed she wasn't
198-126831-0017_1355-39947-0069.wav,then we foregathered around a tiny wood spring cold and pellucid under its young maples and ate the jelly cookies and the story girl told us a tale of a haunted spring in a mountain glen where a fair white lady dwelt
198-126831-0019_1447-130551-0023.wav,i think there is such a place in spite of uncle edward said the story girl dreamily and i think there is a way of getting there too if we could only find it
198-126831-0025_7067-76048-0037.wav,you'd understand why if you ever saw him at a party or a picnic said felicity trying to pass plates and dropping them whenever a woman looked at him they say it's pitiful to see him i must get well acquainted with that man next summer said the story girl
198-126831-0027_8629-261140-0018.wav,do you think he'll ever tell you who alice is i asked i have a notion who alice is already said the mysterious creature but she would tell us nothing more when the jelly cookies were all eaten it was high time to be moving homeward
198-126831-0030_302-123523-0015.wav,there we stood in a huddled demoralized group oh what an eerie place that orchard was what shadows what noises
198-126831-0035_3982-178459-0007.wav,there was not a great deal of comfort in this we were almost as much afraid of peg bowen as we would be of any spectral visitant peter scoffed at the idea peg bowen wasn't in the house before your uncle roger locked it up and how could she get in afterwards he said
198-126831-0041_5678-43301-0002.wav,was white and clear against the dark background of spruces we were woefully tired but we could not sit down because the grass was reeking with dew the family ghost only appears in daylight said the story girl
198-126831-0042_298-126791-0066.wav,i know he'll laugh at us awful but it's better to be laughed at than scared like this uncle roger did not come until nearly ten never was there a more welcome sound than the rumble of his wheels in the lane
198-126831-0044_2911-15045-0008.wav,there's no use asking the meaning of this i suppose said uncle roger with the calm of despair i've gave up trying to fathom you young ones peter where's the key what yarn have you been telling
198-126831-0047_8419-286676-0010.wav,and now it has almost frightened you poor little monkeys to death we heard uncle roger chuckling all the way to the barn
198-126831-0053_32-21634-0014.wav,but it was over two hours since we had eaten the cookies and felicity suggested that a saucerful apiece
198-129977-0001_1898-145720-0017.wav,while his own enjoyment in it appeared so imperfect it was evident that he was unhappy she wished it were equally evident that he still distinguished her by the same affection which once she had felt no doubt of inspiring
198-129977-0003_5789-57158-0006.wav,he joined her and marianne in the breakfast room the next morning before the others were down and marianne who was always eager to promote their happiness as far as she could soon left them to themselves but before she was half way upstairs she heard the parlour door open
198-129977-0005_403-128339-0022.wav,this was a subject which ensured marianne's attention and she was beginning to describe her own admiration of these scenes
198-129977-0010_4397-15668-0007.wav,i am afraid it is but too true said marianne but why should you boast of it i suspect said elinor that to avoid one kind of affectation edward here falls into another because he believes many people pretend to more admiration of the beauties of nature than they really feel
198-129977-0011_8063-274112-0036.wav,and is disgusted with such pretensions he affects greater indifference and less discrimination in viewing them himself than he possesses he is fastidious and will have an affectation of his own it is very true said marianne that admiration of landscape scenery
198-129977-0012_5393-19218-0036.wav,is become a mere jargon every body pretends to feel and tries to describe with the taste and elegance of him who first defined what picturesque beauty was i detest jargon of every kind and sometimes i have kept my feelings to myself
198-129977-0014_201-122255-0008.wav,but in return your sister must allow me to feel no more than i profess i like a fine prospect but not on picturesque principles i do not like crooked twisted blasted trees i admire them much more if they are tall straight and flourishing
198-129977-0019_40-121026-0032.wav,he coloured very deeply and giving a momentary glance at elinor replied yes it is my sister's hair the setting always casts a different shade on it you know elinor had met his eye and looked conscious likewise
198-129977-0021_1088-134315-0002.wav,she was not in a humour however to regard it as an affront and affecting to take no notice of what passed by instantly talking of something else she internally resolved henceforward to catch every opportunity of eyeing the hair and of satisfying herself beyond all doubt
198-129977-0022_1098-133695-0044.wav,that it was exactly the shade of her own edward's embarrassment lasted some time and it ended in an absence of mind still more settled he was particularly grave the whole morning marianne severely censured herself for what she had said
198-129977-0023_8465-246940-0010.wav,before the middle of the day they were visited by sir john and missus jennings who having heard of the arrival of a gentleman at the cottage came to take a survey of the guest with the assistance of his mother in law sir john was not long in discovering
198-129977-0025_8838-298545-0023.wav,but as it was she only learned from some very significant looks how far their penetration founded on margaret's instructions extended sir john never came to the dashwoods without either inviting them to dine at the park the next day or to drink tea with them that evening
198-129977-0026_8747-293952-0019.wav,on the present occasion for the better entertainment of their visitor towards whose amusement he felt himself bound to contribute he wished to engage them for both you must drink tea with us to night said he
198-129977-0029_4441-76250-0006.wav,and who is willoughby said he in a low voice to miss dashwood by whom he was sitting she gave him a brief reply
198-129977-0031_3664-178355-0025.wav,what do you mean shall i tell you certainly well then i guess that mister willoughby hunts marianne was surprised and confused yet she could not help smiling at the quiet archness of his manner and after a moment's silence said
200-124139-0002_2836-5355-0020.wav,and their indifference towards jane when not immediately before them restored elizabeth to the enjoyment of all her former dislike their brother indeed was the only one of the party whom she could regard with any complacency
200-124139-0006_2514-149482-0054.wav,six inches deep in mud i am absolutely certain and the gown which had been let down to hide it not doing its office your picture may be very exact louisa said bingley but this was all lost upon me
200-124139-0008_3830-12530-0030.wav,said bingley i am afraid mister darcy observed miss bingley in a half whisper that this adventure has rather affected your admiration of her fine eyes
200-124139-0010_1723-141149-0067.wav,and i wish with all my heart she were well settled but with such a father and mother and such low connections i am afraid there is no chance of it
200-124139-0011_8465-246943-0010.wav,yes and they have another who lives somewhere near cheapside that is capital added her sister and they both laughed heartily
200-124139-0012_8629-261140-0014.wav,it would not make them one jot less agreeable but it must very materially lessen their chance of marrying men of any consideration in the world replied darcy to this speech bingley made no answer
200-124139-0015_7148-82991-0031.wav,that she should go downstairs herself on entering the drawing room she found the whole party at loo and was immediately invited to join them but suspecting them to be playing high she declined it
200-124139-0016_412-126975-0023.wav,and making her sister the excuse said she would amuse herself for the short time she could stay below with a book mister hurst looked at her with astonishment do you prefer reading to cards said he that is rather singular
200-124139-0017_1624-142933-0026.wav,miss eliza bennet said miss bingley despises cards she is a great reader and has no pleasure in anything else
200-124139-0018_3374-298025-0013.wav,he immediately offered to fetch her others all that his library afforded and i wish my collection were larger for your benefit and my own credit but i am an idle fellow and though i have not many i have more than i ever looked into
200-124139-0020_8063-274117-0019.wav,it has been the work of many generations
200-124139-0023_1743-142913-0028.wav,i will buy pemberley itself if darcy will sell it i am talking of possibilities charles upon my word caroline i should think it more possible to get pemberley by purchase than by imitation
200-124139-0025_3214-167606-0013.wav,with anybody who delighted me so much such a countenance such manners and so extremely accomplished for her age her performance on the pianoforte is exquisite it is amazing to me said bingley
200-124139-0029_6272-70171-0029.wav,no one can be really esteemed accomplished who does not greatly surpass what is usually met with a woman must have a thorough knowledge of music singing drawing dancing and the modern languages to deserve the word
200-124139-0033_2196-174172-0036.wav,with bitter complaints of their inattention to what was going forward as all conversation was thereby at an end elizabeth soon afterwards left the room elizabeth bennet said miss bingley when the door was closed on her
200-124139-0034_6147-34606-0023.wav,a very mean art undoubtedly replied darcy to whom this remark was chiefly addressed there is a meanness in all the arts which ladies sometimes condescend to employ for captivation
200-124139-0036_3374-298025-0007.wav,elizabeth joined them again only to say that her sister was worse and that she could not leave her bingley urged mister jones being sent for immediately while his sisters convinced that no country advice could be of any service
200-124139-0038_3235-28433-0000.wav,if miss bennet were not decidedly better bingley was quite uncomfortable his sisters declared that they were miserable they solaced their wretchedness however by duets after supper
200-124140-0000_2989-138028-0013.wav,and some time afterwards from the two elegant ladies who waited on his sisters in spite of this amendment however she requested to have a note sent to longbourn desiring her mother to visit jane and form her own judgement of her situation
200-124140-0002_5808-48608-0015.wav,she would not listen therefore to her daughter's proposal of being carried home neither did the apothecary who arrived about the same time think it at all advisable after sitting a little while with jane
200-124140-0003_6476-57446-0063.wav,on miss bingley's appearance and invitation the mother and three daughters all attended her into the breakfast parlour bingley met them with hopes that missus bennet had not found miss bennet worse than she expected
200-124140-0005_5514-19192-0018.wav,removed cried bingley it must not be thought of my sister i am sure will not hear of her removal you may depend upon it madam said miss bingley with cold civility
200-124140-0007_254-27760-0029.wav,at present however i consider myself as quite fixed here that is exactly what i should have supposed of you said elizabeth you begin to comprehend me do you cried he turning towards her
200-124140-0008_625-132118-0040.wav,oh yes i understand you perfectly i wish i might take this for a compliment but to be so easily seen through i am afraid is pitiful that is as it happens
200-124140-0009_248-130644-0026.wav,it does not follow that a deep intricate character is more or less estimable than such a one as yours lizzy cried her mother remember where you are and do not run on in the wild manner that you are suffered to do at home
200-124140-0010_5652-39938-0035.wav,i did not know before continued bingley immediately that you were a studier of character it must be an amusing study
200-124140-0014_2182-181173-0026.wav,turned silently away missus bennet who fancied she had gained a complete victory over him continued her triumph i cannot see that london has any great advantage over the country for my part
200-124140-0018_8419-286676-0013.wav,nothing but concern for elizabeth could enable bingley to keep his countenance his sister was less delicate and directed her eyes towards mister darcy with a very expressive smile
200-124140-0026_2159-179154-0022.wav,there has been many a one i fancy overcome in the same way i wonder who first discovered the efficacy of poetry in driving away love i have been used to consider poetry as the food of love said darcy
200-124140-0027_426-122821-0018.wav,of a fine stout healthy love it may everything nourishes what is strong already but if it be only a slight thin sort of inclination i am convinced that one good sonnet will starve it entirely away
200-124140-0031_8108-274318-0028.wav,lydia was a stout well grown girl of fifteen with a fine complexion and good humoured countenance a favourite with her mother whose affection had brought her into public at an early age she had high animal spirits
200-124140-0034_2911-7601-0023.wav,his answer to this sudden attack was delightful to their mother's ear i am perfectly ready i assure you to keep my engagement and when your sister is recovered you shall if you please name the very day of the ball
200-124140-0036_7800-283493-0004.wav,and by that time most likely captain carter would be at meryton again and when you have given your ball she added i shall insist on their giving one also i shall tell colonel forster it will be quite a shame if he does not
200-124140-0038_8747-293952-0104.wav,could not be prevailed on to join in their censure of her in spite of all miss bingley's witticisms on
200-126784-0005_211-122425-0060.wav,the sisters descended to the parlor with a returning confidence in their brother's security and their own happiness the family were early in assembling around the breakfast table and miss peyton with a little of that minute
200-126784-0008_3214-167602-0031.wav,turning to his younger and evidently favorite sister and tapping her cheek did you see banners in the clouds and mistake miss peyton's aeolian harp for rebellious music nay henry rejoined the maid
200-126784-0010_311-124404-0071.wav,he gently pressed her hand in silence when caesar who had participated largely in the anxiety of the family and who had risen with the dawn and kept a vigilant watch on the surrounding objects as he stood gazing from one of the windows
200-126784-0013_4051-11218-0036.wav,where the family were already collected in the greatest consternation
200-126784-0014_625-132118-0037.wav,his house was surrounded by a dozen sentinels two or three of the dragoons now dismounted and disappeared in a few minutes however they returned to the yard followed by katy from whose
200-126784-0019_7367-86737-0047.wav,nothing remained now but to meet the impending examination with as much indifference as the family could assume the leader of the horse dismounted and followed by a couple of his men he approached the outer door of the building
200-126784-0020_8014-112602-0032.wav,which was slowly and reluctantly opened for his admission by caesar the heavy tread of the trooper as he followed the black to the door of the parlor rang in the ears of the females as it approached nearer and nearer
200-126784-0022_5463-39173-0042.wav,his appearance did not indicate as belonging to his nature his dark hair hung around his brow in profusion though stained with powder which was worn at that day and his face was nearly hid in the whiskers by which it was disfigured
200-126784-0024_7402-59171-0019.wav,and saw at once the man from whose scrutiny harvey birch had warned them there was so much to be apprehended you have no cause for alarm ladies said the officer pausing a moment and contemplating the pale faces around him
200-126784-0025_1034-121119-0018.wav,my business will be confined to a few questions which if freely answered will instantly remove us from your dwelling and what may they be sir stammered mister wharton
200-126784-0026_2764-36617-0032.wav,rising from his chair and waiting anxiously for the reply has there been a strange gentleman staying with you during the storm continued the dragoon speaking with interest and in some degree sharing in the evident anxiety of the father
200-126784-0028_3168-173564-0030.wav,he approached the youth with an air of comic gravity and with a low bow continued i am sorry for the severe cold you have in your head sir i exclaimed the captain in surprise
200-126784-0031_4898-28461-0009.wav,and discovered that the trepidation of his sisters had left some of his natural hair exposed the dragoon watched the movement with a continued smile when seeming to recollect himself turning to the father he proceeded
200-126784-0032_5514-19193-0009.wav,mister harper echoed the other feeling a load removed from his heart yes i had forgotten but he is gone and if there be anything wrong in his character we are in entire ignorance of it
200-126784-0033_1088-134315-0015.wav,to me he was a total stranger you have but little to apprehend from his character answered the dragoon dryly but he is gone how when and whither
200-126784-0034_8063-274117-0026.wav,his countenance gradually lighting into a smile of pleasure
200-126784-0036_3235-11599-0001.wav,gaining the lawn in earnest and apparently pleased conversation with his two subalterns in a few moments orders were given to some of the troops and horsemen left the valley at full speed by its various roads
201-122255-0000_1235-135884-0024.wav,then up got little john and taking the bag of gold which he thrust into his bosom
201-122255-0001_6454-107462-0018.wav,and on the other as well little john knew to the merry blue boar inn here little john suddenly ceased whistling and stopped in the middle of the path first he looked up and then he looked down and then tilting his cap over one eye he slowly scratched the back part of his head for thus it was
201-122255-0002_19-227-0056.wav,at the sight of these two roads two voices began to alarum within him the one crying there lies the road to the blue boar inn a can of brown october and a merry night with sweet companions such as thou mayst find there the other
201-122255-0003_458-126294-0003.wav,looking up into the blue sky across which bright clouds were sailing like silver boats and swallows skimming in circling flight quoth he
201-122255-0006_6437-66173-0046.wav,bided at the blue boar inn until the morrow now it was an ill piece of luck for little john that he left his duty for his pleasure and he paid a great score for it as we are all apt to do in the same case as you shall see
201-122255-0007_150-126107-0003.wav,and taking his stout pikestaff in his hand he set forth upon his journey once more as though he would make up for lost time in the good town of blyth there lived a stout tanner celebrated far and near for feats of strength and many tough bouts at wrestling and the quarterstaff
201-122255-0011_911-128684-0068.wav,across the tanner's shoulders was slung his stout quarterstaff ever near enough to him to be gripped quickly and on his head was a cap of doubled cowhide so tough that it could hardly be cloven even by a broadsword now quoth arthur a bland to himself
201-122255-0014_3830-12529-0005.wav,that springing from the dewy grass hung aloft on quivering wings in the yellow sunlight pouring forth its song that fell like a falling star from the sky his luck led him away from the highway not far from the spot where arthur a bland was peeping this way and that through the leaves of the thickets
201-122255-0015_7635-105409-0068.wav,hearing a rustling of the branches little john stopped and presently caught sight of the brown cowhide cap of the tanner moving among the bushes i do much wonder
201-122255-0021_2843-152918-0064.wav,for i will give thee such a drubbing as ne'er hast thou had in all thy life before take thy staff in thy hand fellow for i will not smite an unarmed man
201-122255-0022_2817-142380-0009.wav,for he too had talked himself into a fume big words ne'er killed so much as a mouse who art thou that talkest so freely of cracking the head of arthur a bland if i do not tan thy hide this day as ne'er i tanned a calf's hide in all my life before
201-122255-0023_4640-19187-0035.wav,nay i pass not for length answered the tanner my staff is long enough to knock down a calf so look to thyself fellow i say again so without more ado each gripped his staff in the middle and with fell and angry looks they came slowly together
201-122255-0025_8051-295385-0009.wav,so being vexed to his heart by this he set forth at dawn of day to seek little john at the blue boar or at least to meet the yeoman on the way and ease his heart of what he thought of the matter
201-122255-0026_8468-294887-0005.wav,as thus he strode along in anger putting together the words he would use to chide little john he heard of a sudden loud and angry voices
201-122255-0028_2911-12359-0014.wav,now heaven forfend that my good trusty little john should have fallen into the hands of the king's rangers i must see to this matter and that quickly thus spoke robin hood to himself all his anger passing away like a breath from the windowpane
201-122255-0030_6925-80680-0004.wav,ha quoth robin to himself here is merry sport afoot now i would give three golden angels from my own pocket if yon stout fellow would give little john a right sound drubbing it would please me to see him well thumped for having failed in my bidding
201-122255-0032_7517-100437-0003.wav,each watching for a chance to take the other unaware and so get in the first blow at last little john struck like a flash and rap the tanner met the blow and turned it aside and then smote back at little john who also turned the blow and so this mighty battle began
201-122255-0033_1743-142912-0019.wav,never had i thought to see little john so evenly matched in all my life belike though
201-122255-0036_6454-107462-0023.wav,said little john sitting up and feeling his ribs where the tanner had cudgeled him i make my vow my ribs feel as though every one of them were broken in twain
201-122255-0037_32-21625-0017.wav,i did think there was never a man in all nottinghamshire could do to me what thou hast done this day and so thought i also cried robin hood bursting out of the thicket and shouting with laughter till the tears ran down his cheeks
201-122255-0038_7190-90542-0017.wav,hand and foot to any man in all merry england i was seeking thee to chide thee for leaving my bidding undone but thou hast been paid all i owed thee
201-122255-0040_7505-258958-0024.wav,and now what may be thy name ha arthur a bland quoth robin i have heard thy name before good fellow thou didst break the crown of a friend of mine at the fair at ely last october the folk there call him jock o nottingham we call him will scathelock
201-122255-0041_1926-147979-0037.wav,this poor fellow whom thou hast so belabored is counted the best hand at the quarterstaff in all merry england his name is little john and mine robin hood
201-122255-0042_103-1241-0043.wav,nay quoth little john testily at the same time rising carefully as though his bones had been made of glass i can help myself good fellow without thy aid and let me tell thee had it not been for that vile cowskin cap of thine
201-122255-0044_5192-19396-0011.wav,there are other inns that thou knowest yet hereabouts
201-127786-0001_6181-216552-0008.wav,but also of the tales and episodes contained in it which are in a measure no less pleasing ingenious and truthful than the history itself which resuming its thread carded spun and wound relates that just as the curate was going to offer consolation to cardenio
201-127786-0002_6563-285357-0033.wav,all this was heard distinctly by the curate and those with him and as it seemed to them to be uttered close by as indeed it was they got up to look for the speaker and before they had gone twenty paces they discovered behind a rock seated at the foot of an ash tree
201-127786-0003_6385-34669-0000.wav,a youth in the dress of a peasant whose face they were unable at the moment to see as he was leaning forward bathing his feet in the brook that flowed past they approached so silently that he did not perceive them being fully occupied in bathing his feet
201-127786-0005_4297-13009-0009.wav,which they did observing closely what the youth was about he had on a loose double skirted dark brown jacket bound tight to his body with a white cloth he wore besides breeches and gaiters of brown cloth and on his head a brown montera and
201-127786-0009_7505-258958-0011.wav,and if her feet had seemed like bits of crystal in the water her hands looked like pieces of driven snow among her locks all which increased not only the admiration of the three beholders but their anxiety to learn who she was with this object they resolved to show themselves
201-127786-0010_3374-298025-0020.wav,her delicate feet being unable to bear the roughness of the stones seeing which the three hastened towards her and the curate addressing her first said stay senora whoever you may be for those whom you see here only desire to be of service to you
201-127786-0012_5463-39174-0040.wav,what your dress would hide senora is made known to us by your hair a clear proof that it can be no trifling cause that has disguised your beauty in a garb so unworthy of it and sent it into solitudes like these where we have had the good fortune to find you
201-127786-0014_5192-19397-0069.wav,but on the curate addressing some further words to the same effect to her sighing deeply she broke silence and said since the solitude of these mountains has been unable to conceal me and the escape of my dishevelled tresses will not allow my tongue to deal in falsehoods
201-127786-0018_5789-57195-0029.wav,i feel bound to tell what i would willingly keep secret if i could all this she who was now seen to be a lovely woman delivered without any hesitation with so much ease and in so sweet a voice that they were not less charmed by her intelligence than by her beauty
201-127786-0019_4088-158079-0018.wav,and as they again repeated their offers and entreaties to her to fulfil her promise she without further pressing first modestly covering her feet and gathering up her hair seated herself on a stone with the three placed around her and
201-127786-0021_374-180299-0035.wav,lowly in origin but so wealthy that if birth had conferred as much on them as fortune they would have had nothing left to desire nor should i have had reason to fear trouble like that in which i find myself now
201-127786-0024_39-121916-0013.wav,and as the saying is old rusty christians but so rich that by their wealth and free handed way of life they are coming by degrees to be considered gentlefolk by birth and even by position
201-127786-0025_8747-293952-0077.wav,and as they have no other child to make their heir and are affectionate parents i was one of the most indulged daughters that ever parents indulged
