2026-06-01 08:18:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:120 - INFO ] 从baseline预训练权重中加载
2026-06-01 08:18:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:127 - INFO ] 从Wavlm预训练权重中加载
2026-06-01 15:02:40 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:4000, lr:1.000e-03, loss:2.032, batch:4000 utterances> 
2026-06-01 15:03:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:4200, lr:1.000e-03, loss:-0.202, batch:4200 utterances> 
2026-06-01 15:04:09 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:4400, lr:1.000e-03, loss:1.328, batch:4400 utterances> 
2026-06-01 15:04:54 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:4600, lr:1.000e-03, loss:2.797, batch:4600 utterances> 
2026-06-01 15:05:39 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:4800, lr:1.000e-03, loss:3.022, batch:4800 utterances> 
2026-06-01 15:06:23 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:5000, lr:1.000e-03, loss:2.594, batch:5000 utterances> 
2026-06-01 15:07:08 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:5200, lr:1.000e-03, loss:0.531, batch:5200 utterances> 
2026-06-01 15:07:53 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:5400, lr:1.000e-03, loss:0.977, batch:5400 utterances> 
2026-06-01 15:08:38 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:5600, lr:1.000e-03, loss:1.892, batch:5600 utterances> 
2026-06-01 15:09:22 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:5800, lr:1.000e-03, loss:2.957, batch:5800 utterances> 
2026-06-01 15:10:07 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:6000, lr:1.000e-03, loss:0.468, batch:6000 utterances> 
2026-06-01 15:10:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:6200, lr:1.000e-03, loss:2.507, batch:6200 utterances> 
2026-06-01 15:11:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:6400, lr:1.000e-03, loss:1.739, batch:6400 utterances> 
2026-06-01 15:12:22 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:6600, lr:1.000e-03, loss:1.796, batch:6600 utterances> 
2026-06-01 15:13:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:6800, lr:1.000e-03, loss:1.827, batch:6800 utterances> 
2026-06-01 15:13:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:7000, lr:1.000e-03, loss:0.502, batch:7000 utterances> 
2026-06-01 15:14:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:7200, lr:1.000e-03, loss:1.828, batch:7200 utterances> 
2026-06-01 15:15:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:7400, lr:1.000e-03, loss:2.231, batch:7400 utterances> 
2026-06-01 15:16:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:7600, lr:1.000e-03, loss:1.470, batch:7600 utterances> 
2026-06-01 15:16:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:7800, lr:1.000e-03, loss:1.801, batch:7800 utterances> 
2026-06-01 15:17:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:8000, lr:1.000e-03, loss:3.811, batch:8000 utterances> 
2026-06-01 15:18:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:8200, lr:1.000e-03, loss:1.069, batch:8200 utterances> 
2026-06-01 15:19:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:8400, lr:1.000e-03, loss:2.682, batch:8400 utterances> 
2026-06-01 15:19:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:8600, lr:1.000e-03, loss:2.386, batch:8600 utterances> 
2026-06-01 15:20:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:8800, lr:1.000e-03, loss:2.243, batch:8800 utterances> 
2026-06-01 15:21:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:9000, lr:1.000e-03, loss:1.165, batch:9000 utterances> 
2026-06-01 15:22:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:9200, lr:1.000e-03, loss:1.200, batch:9200 utterances> 
2026-06-01 15:22:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:9400, lr:1.000e-03, loss:2.351, batch:9400 utterances> 
2026-06-01 15:23:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:9600, lr:1.000e-03, loss:0.961, batch:9600 utterances> 
2026-06-01 15:24:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:9800, lr:1.000e-03, loss:2.247, batch:9800 utterances> 
2026-06-01 15:25:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:10000, lr:1.000e-03, loss:0.097, batch:10000 utterances> 
2026-06-01 15:25:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:10200, lr:1.000e-03, loss:2.289, batch:10200 utterances> 
2026-06-01 15:26:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:10400, lr:1.000e-03, loss:1.554, batch:10400 utterances> 
2026-06-01 15:27:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:10600, lr:1.000e-03, loss:2.151, batch:10600 utterances> 
2026-06-01 15:28:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:10800, lr:1.000e-03, loss:2.838, batch:10800 utterances> 
2026-06-01 15:28:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:11000, lr:1.000e-03, loss:0.551, batch:11000 utterances> 
2026-06-01 15:29:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:11200, lr:1.000e-03, loss:2.015, batch:11200 utterances> 
2026-06-01 15:30:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:11400, lr:1.000e-03, loss:1.675, batch:11400 utterances> 
2026-06-01 15:31:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:11600, lr:1.000e-03, loss:1.965, batch:11600 utterances> 
2026-06-01 15:31:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:11800, lr:1.000e-03, loss:1.851, batch:11800 utterances> 
2026-06-01 15:32:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:12000, lr:1.000e-03, loss:3.015, batch:12000 utterances> 
2026-06-01 15:33:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:12200, lr:1.000e-03, loss:0.285, batch:12200 utterances> 
2026-06-01 15:34:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:12400, lr:1.000e-03, loss:1.777, batch:12400 utterances> 
2026-06-01 15:34:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:12600, lr:1.000e-03, loss:3.064, batch:12600 utterances> 
2026-06-01 15:35:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:12800, lr:1.000e-03, loss:1.596, batch:12800 utterances> 
2026-06-01 15:36:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:13000, lr:1.000e-03, loss:1.379, batch:13000 utterances> 
2026-06-01 15:37:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:13200, lr:1.000e-03, loss:2.546, batch:13200 utterances> 
2026-06-01 15:37:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:13400, lr:1.000e-03, loss:1.250, batch:13400 utterances> 
2026-06-01 15:38:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:13600, lr:1.000e-03, loss:1.272, batch:13600 utterances> 
2026-06-01 15:39:23 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:13800, lr:1.000e-03, loss:0.376, batch:13800 utterances> 
2026-06-01 15:40:08 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:14000, lr:1.000e-03, loss:2.376, batch:14000 utterances> 
2026-06-01 15:40:53 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:14200, lr:1.000e-03, loss:1.332, batch:14200 utterances> 
2026-06-01 15:41:39 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:14400, lr:1.000e-03, loss:2.475, batch:14400 utterances> 
2026-06-01 15:42:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:14600, lr:1.000e-03, loss:-0.443, batch:14600 utterances> 
2026-06-01 15:43:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:14800, lr:1.000e-03, loss:1.714, batch:14800 utterances> 
2026-06-01 15:43:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:15000, lr:1.000e-03, loss:2.171, batch:15000 utterances> 
2026-06-01 15:44:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:15200, lr:1.000e-03, loss:1.797, batch:15200 utterances> 
2026-06-01 15:45:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:15400, lr:1.000e-03, loss:3.127, batch:15400 utterances> 
2026-06-01 15:46:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:15600, lr:1.000e-03, loss:3.045, batch:15600 utterances> 
2026-06-01 15:47:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:15800, lr:1.000e-03, loss:1.789, batch:15800 utterances> 
2026-06-01 15:47:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  2, iter:16000, lr:1.000e-03, loss:1.199, batch:16000 utterances> 
2026-06-01 15:47:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:266 - INFO ] <epoch:  2, lr:1.000e-03, loss:1.971, Total time:60.247 min> 
2026-06-01 15:47:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:274 - INFO ] Validation model ......
2026-06-01 15:48:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:200, lr:1.000e-03, loss:5.831, batch:200 utterances> 
2026-06-01 15:48:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:400, lr:1.000e-03, loss:7.145, batch:400 utterances> 
2026-06-01 15:48:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:600, lr:1.000e-03, loss:7.141, batch:600 utterances> 
2026-06-01 15:49:09 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:800, lr:1.000e-03, loss:6.134, batch:800 utterances> 
2026-06-01 15:49:27 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:1000, lr:1.000e-03, loss:5.717, batch:1000 utterances> 
2026-06-01 15:49:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:1200, lr:1.000e-03, loss:5.852, batch:1200 utterances> 
2026-06-01 15:50:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:1400, lr:1.000e-03, loss:5.003, batch:1400 utterances> 
2026-06-01 15:50:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:1600, lr:1.000e-03, loss:5.459, batch:1600 utterances> 
2026-06-01 15:50:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:289 - INFO ] <epoch:  2, iter:1800, lr:1.000e-03, loss:5.888, batch:1800 utterances> 
2026-06-01 15:50:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:293 - INFO ] <epoch:  2, lr:1.000e-03, loss:6.053, Total time:2.711 min> 
2026-06-01 15:50:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:325 - INFO ] Epoch: 2, now best loss change: 6.0526
2026-06-01 15:50:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:242 - INFO ] Training model ......
2026-06-01 15:51:47 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:200, lr:1.000e-03, loss:-1.242, batch:200 utterances> 
2026-06-01 15:52:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:400, lr:1.000e-03, loss:2.346, batch:400 utterances> 
2026-06-01 15:53:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:600, lr:1.000e-03, loss:0.107, batch:600 utterances> 
2026-06-01 15:54:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:800, lr:1.000e-03, loss:-0.400, batch:800 utterances> 
2026-06-01 15:54:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:1000, lr:1.000e-03, loss:0.323, batch:1000 utterances> 
2026-06-01 15:55:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:1200, lr:1.000e-03, loss:1.495, batch:1200 utterances> 
2026-06-01 15:56:23 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:1400, lr:1.000e-03, loss:1.982, batch:1400 utterances> 
2026-06-01 15:57:10 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:1600, lr:1.000e-03, loss:0.860, batch:1600 utterances> 
2026-06-01 15:57:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:1800, lr:1.000e-03, loss:1.952, batch:1800 utterances> 
2026-06-01 15:58:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:2000, lr:1.000e-03, loss:-1.076, batch:2000 utterances> 
2026-06-01 15:59:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:2200, lr:1.000e-03, loss:-0.126, batch:2200 utterances> 
2026-06-01 16:00:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:2400, lr:1.000e-03, loss:-0.500, batch:2400 utterances> 
2026-06-01 16:01:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:2600, lr:1.000e-03, loss:0.474, batch:2600 utterances> 
2026-06-01 16:01:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:2800, lr:1.000e-03, loss:2.472, batch:2800 utterances> 
2026-06-01 16:02:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:3000, lr:1.000e-03, loss:1.986, batch:3000 utterances> 
2026-06-01 16:03:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:3200, lr:1.000e-03, loss:0.888, batch:3200 utterances> 
2026-06-01 16:04:03 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:3400, lr:1.000e-03, loss:0.152, batch:3400 utterances> 
2026-06-01 16:04:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:3600, lr:1.000e-03, loss:1.729, batch:3600 utterances> 
2026-06-01 16:05:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:3800, lr:1.000e-03, loss:1.167, batch:3800 utterances> 
2026-06-01 16:06:18 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:4000, lr:1.000e-03, loss:1.359, batch:4000 utterances> 
2026-06-01 16:07:03 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:4200, lr:1.000e-03, loss:1.971, batch:4200 utterances> 
2026-06-01 16:07:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:4400, lr:1.000e-03, loss:2.073, batch:4400 utterances> 
2026-06-01 16:08:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:4600, lr:1.000e-03, loss:0.206, batch:4600 utterances> 
2026-06-01 16:09:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:4800, lr:1.000e-03, loss:0.838, batch:4800 utterances> 
2026-06-01 16:10:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:5000, lr:1.000e-03, loss:1.517, batch:5000 utterances> 
2026-06-01 16:10:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:5200, lr:1.000e-03, loss:0.364, batch:5200 utterances> 
2026-06-01 16:11:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:5400, lr:1.000e-03, loss:2.656, batch:5400 utterances> 
2026-06-01 16:12:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:5600, lr:1.000e-03, loss:-0.026, batch:5600 utterances> 
2026-06-01 16:13:07 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:5800, lr:1.000e-03, loss:1.320, batch:5800 utterances> 
2026-06-01 16:13:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:6000, lr:1.000e-03, loss:3.565, batch:6000 utterances> 
2026-06-01 16:14:38 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:6200, lr:1.000e-03, loss:0.375, batch:6200 utterances> 
2026-06-01 16:15:23 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:6400, lr:1.000e-03, loss:1.808, batch:6400 utterances> 
2026-06-01 16:16:09 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:6600, lr:1.000e-03, loss:2.420, batch:6600 utterances> 
2026-06-01 16:16:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:6800, lr:1.000e-03, loss:1.204, batch:6800 utterances> 
2026-06-01 16:17:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:7000, lr:1.000e-03, loss:1.329, batch:7000 utterances> 
2026-06-01 16:18:27 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:7200, lr:1.000e-03, loss:3.538, batch:7200 utterances> 
2026-06-01 16:19:13 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:7400, lr:1.000e-03, loss:2.359, batch:7400 utterances> 
2026-06-01 16:19:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:7600, lr:1.000e-03, loss:1.186, batch:7600 utterances> 
2026-06-01 16:20:45 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:7800, lr:1.000e-03, loss:-0.909, batch:7800 utterances> 
2026-06-01 16:21:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:8000, lr:1.000e-03, loss:2.787, batch:8000 utterances> 
2026-06-01 16:22:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:8200, lr:1.000e-03, loss:0.265, batch:8200 utterances> 
2026-06-01 16:23:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:8400, lr:1.000e-03, loss:-0.245, batch:8400 utterances> 
2026-06-01 16:23:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:8600, lr:1.000e-03, loss:-0.278, batch:8600 utterances> 
2026-06-01 16:24:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:8800, lr:1.000e-03, loss:2.299, batch:8800 utterances> 
2026-06-01 16:25:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:9000, lr:1.000e-03, loss:0.933, batch:9000 utterances> 
2026-06-01 16:26:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:9200, lr:1.000e-03, loss:0.647, batch:9200 utterances> 
2026-06-01 16:26:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:9400, lr:1.000e-03, loss:1.729, batch:9400 utterances> 
2026-06-01 16:27:38 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:9600, lr:1.000e-03, loss:1.146, batch:9600 utterances> 
2026-06-01 16:28:24 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:260 - INFO ] <epoch:  3, iter:9800, lr:1.000e-03, loss:0.598, batch:9800 utterances> 
